ID,Title,Language,Domain,Category,Subcategory,Authority,URL,Keywords,Summary
d7e63c8c23cf,MLOps Best Practices (Google Cloud),AI/ML Engineering Best Practices,general,AI/ML Engineering Best Practices,,industry-leader,https://cloud.google.com/architecture/mlops-continuous-delivery-and-automation-pipelines-in-machine-learning,"ai, api, architecture, best, best practices, cloud, devops, engineering, google, ml, mlops, monitoring, practices, testing","MLOps Best Practices (Google Cloud)

> Source: https://cloud.google.com/architecture/mlops-continuous-delivery-and-automation-pipelines-in-machine-learning

* Home
* Documentation
* Cloud Architecture Center

Send feedback

MLOps: Continuous delivery and automation pipelines in machine learning Stay organized with collections Save and categorize content based on your preferences.

Last reviewed 2024-08-28 UTC

This document discusses techniques for implementing and automating..."
c04079b18f8d,Laravel Best Practices,Laravel,backend,Web Backend,Laravel Best Practices,open-source,https://github.com/uonick/laravel-best-practices,"backend, best, best practices, laravel, practices, web","Laravel Best Practices

> Source: https://github.com/uonick/laravel-best-practices

Laravel: The Right Way (Best Practices)
* English version
* Русская версия"
954c2b416227,"Run ANALYZE, Run ANALYZE, Run ANALYZE",PostgreSQL,database,SQL Databases,PostgreSQL Best Practices,community,https://ottertune.com/blog/run-postgresql-analyze-to-fix-a-slowdow-in-db/,"analyze, best, database, databases, performance, pg, postgres, postgresql, practices, run, sql","Run ANALYZE, Run ANALYZE, Run ANALYZE

> Source: https://ottertune.com/blog/run-postgresql-analyze-to-fix-a-slowdow-in-db/

May 19, 2022

Run ANALYZE. Run ANALYZE. Run ANALYZE.

Bohan Zhang

We’ve said it before, we’ll say it again: one of the first things you should do, if not the first, when trying to solve a slow-running PostgreSQL query problem is run ANALYZE. A recent interaction with an OtterTune user is a good case in point.

About PostgreSQL ANALYZE

Getting statistics about how your..."
76db7c5dccb6,Shopify Ruby Style Guide,Ruby,backend,Web Backend,Ruby Best Practices,industry-leader,https://github.com/Shopify/ruby-style-guide,"backend, best, guide, practices, rails, rb, ror, ruby, shopify, style, style guide, web","Shopify Ruby Style Guide

> Source: https://github.com/Shopify/ruby-style-guide

layout: default
title: Ruby Style Guide
permalink: '/'

Ruby Style Guide

Ruby is the main language at Shopify. We are primarily a Ruby shop and we are
probably one of the largest out there. Ruby is the go-to language for new web
projects and scripting.

We expect all developers at Shopify to have at least a passing understanding of
Ruby. It's a great language. It will make you a better developer no matter what
you..."
25a56f1e8639,Perl Style Guide,Perl,scripting,Functional & Specialized,Perl Best Practices,community,https://perldoc.perl.org/perlstyle,"best, functional, guide, perl, practices, specialized, style, style guide","Perl Style Guide

> Source: https://perldoc.perl.org/perlstyle

perlstyle

(source,
CPAN)

CONTENTS

* NAME
* DESCRIPTION

#NAME

perlstyle - Perl style guide

#DESCRIPTION

Each programmer will, of course, have his or her own preferences in regards to formatting, but there are some general guidelines that will make your programs easier to read, understand, and maintain.

The most important thing is to use strict and warnings in all your code or know the reason why not to. You may turn them off..."
d89bd49a541b,Best Practices for Designing PostgreSQL Databases,PostgreSQL,database,SQL Databases,PostgreSQL Best Practices,community,https://appmaster.io/blog/best-practices-for-designing-postgresql-databases,"best, best practices, database, databases, designing, for, performance, pg, postgres, postgresql, practices, sql","Best Practices for Designing PostgreSQL Databases

> Source: https://appmaster.io/blog/best-practices-for-designing-postgresql-databases

Designing a PostgreSQL database is a critical task, as it determines how your data will be stored, accessed, and maintained. Following best practices ensures that your database is efficient, scalable, and secure. In this article, we will discuss various best practices for designing PostgreSQL databases, including normalization, indexing, constraint..."
1c1dcc6f1cbc,Responsible AI Practices (Google),AI/ML Engineering Best Practices,general,AI/ML Engineering Best Practices,,community,https://ai.google/responsibilities/responsible-ai-practices/,"ai, best, engineering, google, ml, practices, responsible","Responsible AI Practices (Google)

> Source: https://ai.google/responsibilities/responsible-ai-practices/

Learn about how we develop and deploy responsible AI

Learn more"
ca248c0f664e,Beyond Basic R – Introduction & Best Practices,R Best Practices,general,R Best Practices,,community,https://waterdata.usgs.gov/blog/intro-best-practices/,"basic, best, best practices, beyond, introduction, practices","Beyond Basic R – Introduction & Best Practices

> Source: https://waterdata.usgs.gov/blog/intro-best-practices/

Beyond Basic R - Introduction and Best Practices

Brief introduction to the series of posts about next steps after learning basic R, plus some tips on best practices for scripting in R.

Date Posted
July 30, 2018
Last Updated
December 31, 2025

Author
Lindsay R Carr

Reading Time
5 minutes
Share

We queried more than 60 people who have taken the USGS Introduction to R
class over the..."
b0304cd05500,Best NestJS Practices and Advanced Techniques,NestJS,backend,Web Backend,NestJS Best Practices,community,https://dev.to/drbenzene/best-nestjs-practices-and-advanced-techniques-9m0,"advanced, and, architecture, authentication, authorization, backend, best, best practices, logging, nestjs, optimization, performance, practices, techniques, testing, web","Best NestJS Practices and Advanced Techniques

> Source: https://dev.to/drbenzene/best-nestjs-practices-and-advanced-techniques-9m0

NestJS has quickly gained popularity as a powerful framework for building scalable and maintainable Node.js applications. Its modular architecture, dependency injection system, and support for TypeScript make it an excellent choice for developing complex backend systems. In this blog post, we will explore some of the best practices and advanced techniques for..."
32045ea7460e,TypeScript Best Practices,TypeScript,frontend,Core Technologies,TypeScript Best Practices,open-source,https://github.com/BestCoderDotInfo/TypeScript-best-practices,"aws, best, best practices, core, practices, technologies, ts, typescript","TypeScript Best Practices

> Source: https://github.com/BestCoderDotInfo/TypeScript-best-practices

TypeScript best practices
This is a guide to the best practices to follow when creating typing files. There are a variety of different ways that typing files can be constructed. Different approaches can be used - this is intended as a guide to what approaches make sense in certain scenarios.

Also, it's a steer on how to deal with limitations in TypeScript. As much as it hurts to say it,..."
1af187eaec24,Best Practices for LLM Applications,AI/ML Engineering Best Practices,general,AI/ML Engineering Best Practices,,community,https://www.promptingguide.ai/,"ai, applications, best, best practices, debugging, engineering, for, llm, ml, practices, rest","Best Practices for LLM Applications

> Source: https://www.promptingguide.ai/

Prompt Engineering

Copy page

Prompt Engineering Guide

Prompt engineering is a relatively new discipline for developing and optimizing prompts to efficiently use language models (LMs) for a wide variety of applications and research topics. Prompt engineering skills help to better understand the capabilities and limitations of large language models (LLMs).

Researchers use prompt engineering to improve the capacity..."
c281bbf9874f,MySQL Performance Best Practices,MySQL,database,SQL Databases,MySQL Best Practices,community,https://dev.mysql.com/doc/refman/8.0/en/optimization.html,"best, best practices, databases, mariadb, mysql, optimization, performance, practices, rest, security, sql","MySQL Performance Best Practices

> Source: https://dev.mysql.com/doc/refman/8.0/en/optimization.html

Skip to Main Content

Documentation Home

MySQL 8.0 Reference Manual

Related Documentation

MySQL 8.0 Release Notes  
MySQL 8.0 Source Code Documentation

Download
this Manual

PDF (US Ltr)
- 43.3Mb  
PDF (A4)
- 43.4Mb  
Man Pages (TGZ)
- 297.3Kb  
Man Pages (Zip)
- 402.5Kb  
Info (Gzip)
- 4.3Mb  
Info (Zip)
- 4.3Mb

Excerpts from this Manual

MySQL Backup and Recovery  
MySQL Globalization ..."
63761dfdf534,Java Best Practices Guide,Java,backend,Enterprise & JVM Languages,Java Best Practices,community,https://howtodoinjava.com/java-best-practices/,"best, best practices, enterprise, guide, java, jvm, languages, practices, testing","Java Best Practices Guide

> Source: https://howtodoinjava.com/java-best-practices/

A good programmer is one who write programs (not just code). It means writing the code units which are independent enough to be re-used in multiple ways, and still they remain robust.

So let’s start identifying and learning some java best practices which can transform any code into the programs.

1. Java Design Best Practices

Following java best practices are mainly focused on system design time..."
165c2e9f26ff,Advanced ReactJS Patterns,Frameworks & Libraries,general,Frameworks & Libraries,ReactJS Best Practices,open-source,https://github.com/kentcdodds/advanced-react-patterns-v2,"advanced, best, frameworks, frontend, jsx, libraries, patterns, practices, react, reactjs","Advanced ReactJS Patterns

> Source: https://github.com/kentcdodds/advanced-react-patterns-v2

Advanced React Patterns v2

👋 hi there! My name is Kent C. Dodds! This is a
workshop repo to teach you about using React Component Patterns to make your
react components more useful and reusable without sacrificing simplicity.

Following along with Frontend Masters?

Head to
the `frontend-masters` branch
to get started!

[![chat-badge][chat-badge]][chat]
[![Build..."
9e04e75a5c95,The Elixir Style Guide,Functional & Specialized,general,Functional & Specialized,Elixir Best Practices,open-source,https://github.com/christopheradams/elixir_style_guide,"architecture, best, elixir, functional, guide, practices, specialized, style, style guide, testing, the","The Elixir Style Guide

> Source: https://github.com/christopheradams/elixir_style_guide

[The Elixir Style Guide][Elixir Style Guide]

Table of Contents

* __Prelude__
* __About__
* __Formatting__
  * Whitespace
  * Indentation
  * Parentheses
* __The Guide__
  * Expressions
  * Naming
  * Comments
    * Comment Annotations
  * Modules
  * Documentation
  * Typespecs
  * Structs
  * Exceptions
  * Collections
  * Strings
  * _Regular Expressions_
  * Metaprogramming
  * Testing
*..."
a8adf247c3df,IBM Data Science – Best Practices,AI/ML Engineering Best Practices,general,AI/ML Engineering Best Practices,,open-source,https://github.com/IBM/data-science-best-practices,"ai, best, best practices, data, engineering, ibm, ml, practices, science","IBM Data Science – Best Practices

> Source: https://github.com/IBM/data-science-best-practices

IBM Data Science - Best Practices &middot; [](./LICENSE.txt)

Read Me

Go to IBM Data Science - Best Practices website.

License

See License

Need Help

Reach us at on Slack #datascience-best-practices (IBM Internal)"
65c1f32e0304,MySQL Security Best Practices,MySQL,database,SQL Databases,MySQL Best Practices,community,https://dev.mysql.com/doc/refman/8.0/en/security-guidelines.html,"best, best practices, databases, mariadb, mysql, performance, practices, rest, security, sql","MySQL Security Best Practices

> Source: https://dev.mysql.com/doc/refman/8.0/en/security-guidelines.html

Skip to Main Content

Documentation Home

MySQL 8.0 Reference Manual

Related Documentation

MySQL 8.0 Release Notes  
MySQL 8.0 Source Code Documentation

Download
this Manual

PDF (US Ltr)
- 43.3Mb  
PDF (A4)
- 43.4Mb  
Man Pages (TGZ)
- 297.3Kb  
Man Pages (Zip)
- 402.5Kb  
Info (Gzip)
- 4.3Mb  
Info (Zip)
- 4.3Mb

Excerpts from this Manual

MySQL Backup and Recovery  
MySQL..."
be3526c4efa1,Best Practices for Writing R Code,R Best Practices,general,R Best Practices,,community,https://swcarpentry.github.io/r-novice-inflammation/06-best-practices-R.html,"best, best practices, code, for, practices, writing","Best Practices for Writing R Code

> Source: https://swcarpentry.github.io/r-novice-inflammation/06-best-practices-R.html

Best Practices for Writing R Code

Last updated on 2026-02-03 |
Edit this page

Expand All Solutions

Overview

Questions

* How can I write R code that other people can understand and
  use?

Objectives

* Describe changes made to code for future reference.
* Understand the importance about requirements and dependencies for
  your code.
* Know when to use setwd().
* To..."
87ad8528fc17,Lua Style Guide,Lua,scripting,Functional & Specialized,Lua Best Practices,community,http://lua-users.org/wiki/LuaStyleGuide,"best, functional, guide, lua, practices, specialized, style, style guide","Lua Style Guide

> Source: http://lua-users.org/wiki/LuaStyleGuide

|  |  |  |  |  |  |
| --- | --- | --- | --- | --- | --- |
| Lua Style Guide | |  | | --- | | lua-users home | | |  |  | | --- | --- | |  | wiki | | |

  

Introduction

Before applying these Lua style guidelines, consider the words of warning taken from the [[Python style guide]](http://www.python.org/dev/peps/pep-0008/), which applies just as well to Lua. Code is read much more often than it is written, and this style guide..."
5e942d021dac,Elixir Style Guide,Functional & Specialized,general,Functional & Specialized,Elixir Best Practices,open-source,https://github.com/lexmag/elixir-style-guide,"best, elixir, functional, guide, practices, specialized, style, style guide","Elixir Style Guide

> Source: https://github.com/lexmag/elixir-style-guide

Elixir Style Guide

> A programmer does not primarily write code; rather, he primarily writes to another programmer about his problem solution. The understanding of this fact is the final step in his maturation as technician.
>
> — What a Programmer Does, 1967

Table of Contents

* Linting
  * Naming
  * Comments
  * Modules
  * Regular Expressions
  * Structs
  * Exceptions
  * ExUnit

The following section are..."
e3442622aecc,30 Java Programming Tips for Beginners,Java,backend,Enterprise & JVM Languages,Java Best Practices,community,https://www.javacodegeeks.com/2015/06/java-programming-tips-best-practices-beginners.html,"beginners, best, best practices, enterprise, for, java, jvm, languages, performance, practices, programming, testing, tips","30 Java Programming Tips for Beginners

> Source: https://www.javacodegeeks.com/2015/06/java-programming-tips-best-practices-beginners.html

Java is one of the most popular programming languages – be it Win applications, Web Applications, Mobile, Network, consumer electronic goods, set top box devices, Java is everywhere.

More than 3 Billion devices run on Java. According to Oracle, 5 billion Java Cards are in use.

More than 9 Million developers choose to write their code in Java and it is..."
c2093d68b64e,AI Best Practices (XenonStack Blog),AI/ML Engineering Best Practices,general,AI/ML Engineering Best Practices,,community,https://www.xenonstack.com/blog/ai-best-practices,"ai, best, best practices, blog, engineering, ml, monitoring, practices, security, xenonstack","AI Best Practices (XenonStack Blog)

> Source: https://www.xenonstack.com/blog/ai-best-practices

Artificial Intelligence Best Practices for Adoption

12:32

Understanding the AI Applications Landscape

Developers must understand the AI landscape, including machine learning, deep learning, and natural language processing subfields. They can innovate and improve user experiences across sectors by leveraging these technologies. It's crucial to stay updated with the latest trends and challenges of..."
8273745b0080,React Interview Questions & Answers,Frameworks & Libraries,general,Frameworks & Libraries,ReactJS Best Practices,open-source,https://github.com/sudheerj/reactjs-interview-questions,"answers, best, frameworks, frontend, interview, jsx, libraries, practices, questions, react, reactjs","React Interview Questions & Answers

> Source: https://github.com/sudheerj/reactjs-interview-questions

React Interview Questions & Answers

> Click :star: if you like the project. Pull Requests are highly appreciated. Follow me @SudheerJonna for technical updates.

  
    
  

> Practice 280+ JavaScript coding interview questions in-browser. Built by ex-FAANG interviewers. No AI-generated fluff. No fake reviews. Try GreatFrontEnd → 💡

  
    
  

 > I recommend this React course to become top..."
ef1d63a1b4bf,HTML Best Practices,HTML,frontend,Core Technologies,HTML Best Practices,open-source,https://github.com/hail2u/html-best-practices,"best, best practices, core, html, practices, technologies","HTML Best Practices

> Source: https://github.com/hail2u/html-best-practices

Translations: English · বাংলা · Dansk · Deutsch · Español · فارسی · Français · Indonesia · 日本語 · 한국어 · Português (BR) · Română · Русский · Türkçe · Українська · Tiếng Việt · 简体中文 · 正體中文

HTML Best Practices

For writing maintainable and scalable HTML documents

General

Start with DOCTYPE

DOCTYPE is required for activating no-quirks mode.

Bad:

    
      ...
    

Good:

    
    
      ...
    

Don’t use legacy..."
db5c5b7bedf3,Ruby Best Practices for Beginners,Ruby,backend,Web Backend,Ruby Best Practices,community,https://deepsource.io/blog/ruby-dev-best-practices-for-beginners/,"backend, beginners, best, best practices, for, practices, rails, rb, ror, ruby, web","Ruby Best Practices for Beginners

> Source: https://deepsource.io/blog/ruby-dev-best-practices-for-beginners/

On this page

* ""Okonomi""
* ""Omakase""

Last updated on Jan 13, 2021

Python's dominance is never really questioned when it comes to the best
for programming novices because it checks almost every box that defines
a simple language. It's remarkably easy to pick up and can rise to any
challenge. But what about Ruby?

Although it does not get enough credit for being one, Ruby is an..."
15dbbb274bf1,10 NoSQL Data Modeling Best Practices,NoSQL & Big Data,general,NoSQL & Big Data,NoSQL Best Practices,community,https://climbtheladder.com/10-nosql-data-modeling-best-practices/,"best, best practices, big, data, database, modeling, nosql, performance, practices, scalability, sql","10 NoSQL Data Modeling Best Practices

> Source: https://climbtheladder.com/10-nosql-data-modeling-best-practices/

NoSQL databases are becoming increasingly popular for their scalability and flexibility. But with this flexibility comes the challenge of data modeling. It’s important to understand the best practices for NoSQL data modeling in order to ensure that your data is organized in a way that is efficient and effective.

In this article, we’ll discuss 10 NoSQL data modeling best practices..."
b074ec49707c,Credo's Elixir Style Guide,Functional & Specialized,general,Functional & Specialized,Elixir Best Practices,open-source,https://github.com/rrrene/elixir-style-guide,"best, credo, elixir, functional, guide, practices, specialized, style, style guide","Credo's Elixir Style Guide

> Source: https://github.com/rrrene/elixir-style-guide

Credo's Elixir Style Guide [](https://beta.hexfaktor.org/github/rrrene/elixir-style-guide)

Prelude

There are two reasons for this document to exist:

- It is my personal style guide and consists both of the way I write Elixir today, but more importantly of things I've seen in the wild and adapted because they make Elixir more readable for open source Alchemists everywhere.
- Secondly, it is the basis for Credo..."
ad7bee575702,React Native Guide,React Native,mobile,Frameworks & Libraries,React Native Best Practices,open-source,https://github.com/reactnativecn/react-native-guide,"api, best, frameworks, frontend, guide, jsx, libraries, native, practices, react, reactjs","React Native Guide

> Source: https://github.com/reactnativecn/react-native-guide

React-Native学习指南
本指南汇集React-Native各类学习资源，给大家提供便利。指南正在不断的更新，大家有好的资源欢迎Pull Requests！

同时还有Awesome React Native系列
https://github.com/jondot/awesome-react-native

目录
* 教程
 * React Native
 * React.js
 * ES6
 * 系列教程
* 开源APP
* 图书
* 组件
* 工具
* 资源网站
* 业界讨论

教程

React Native

* **构建 Facebook F8 2016 App / React Native 开发指南**
http://f8-app.liaohuqiu.net/

*..."
656f541800b6,Best Practices for Deep Learning in Julia (FastAI.jl),AI/ML Engineering Best Practices,general,AI/ML Engineering Best Practices,,open-source,https://github.com/FluxML/FastAI.jl,"ai, api, best, best practices, deep, engineering, fastai.jl, for, in, julia, learning, ml, practices, rest","Best Practices for Deep Learning in Julia (FastAI.jl)

> Source: https://github.com/FluxML/FastAI.jl

FastAI.jl

FastAI.jl is a Julia library for training state-of-the art deep learning models.

From loading datasets and creating data preprocessing pipelines to training, FastAI.jl takes the boilerplate out of deep learning projects. It equips you with reusable components for every part of your project while remaining customizable at every layer. FastAI.jl comes with support for common computer..."
e9b610dd0ecc,R Coding Style Best Practices,R Best Practices,general,R Best Practices,,community,https://www.datanovia.com/en/blog/r-coding-style-best-practices/,"best, best practices, coding, practices, rest, style, style guide","R Coding Style Best Practices

> Source: https://www.datanovia.com/en/blog/r-coding-style-best-practices/

[](https://www.datanovia.com/en/blog/r-coding-style-best-practices/ ""R Coding Style Best Practices"")

06 Mar

R Coding Style Best Practices

Alboukadel

 | 

R Programming

 | 

0

11

Share

This article describes the essentials of **R coding style** best practices. It’s based on the tidyverse style guide. Google’s current guide is also derived from the tidyverse style guide.

Two..."
8bc575067655,Ruby Timeouts Guide,Ruby,backend,Web Backend,Ruby Best Practices,open-source,https://github.com/ankane/the-ultimate-guide-to-ruby-timeouts,"api, backend, best, database, guide, optimization, practices, rails, rb, ror, ruby, sql, timeouts, web","Ruby Timeouts Guide

> Source: https://github.com/ankane/the-ultimate-guide-to-ruby-timeouts

The Ultimate Guide to Ruby Timeouts

An unresponsive service can be worse than a down one. It can tie up your entire system if not handled properly. **All network requests should have a timeout.**

Here’s how to add timeouts for popular Ruby gems. **All have been tested**. You should avoid Ruby’s `Timeout` module. The default is no timeout, unless otherwise specified. Enjoy!

Also available for Python,..."
7cfa2cbed43e,MongoDB Schema Design Best Practices,NoSQL & Big Data,general,NoSQL & Big Data,NoSQL Best Practices,community,https://www.mongodb.com/developer/products/mongodb/mongodb-schema-design-best-practices/,"best, best practices, big, data, database, design, design patterns, mongodb, nosql, performance, practices, schema","MongoDB Schema Design Best Practices

> Source: https://www.mongodb.com/developer/products/mongodb/mongodb-schema-design-best-practices/

Docs Home

 / 

Development

 / 

Data Modeling

Docs Home

 / 

Development

 / 

Data Modeling

Docs Home

 / 

Development

 / 

Data Modeling

Schema Design Patterns

Copy page

Use schema design patterns to optimize your data model based on how your
application queries and uses data.

Handle Computed Values
:   Perform calculations in the database so..."
8df1341d1887,Kotlin Style Guide,Kotlin,backend,Enterprise & JVM Languages,Kotlin Best Practices,open-source,https://github.com/yole/kotlin-style-guide,"best, enterprise, guide, jvm, kotlin, languages, practices, style, style guide","Kotlin Style Guide

> Source: https://github.com/yole/kotlin-style-guide

kotlin-style-guide

This is an obsolete archived repository. For any questions, issues or suggestions about the official style guide, please use public Kotlin Slack or YouTrack bugtracker.

This repository is intended to discuss the guidance given in the Kotlin style guide. 
Every suggested style rule is a separate issue.
Issues where a sufficient amount of consensus has been reached are closed, and the rules are moved to..."
344bb59fdd0e,Tips & Best Practices (Vue 0.12),Vue.js,frontend,Frameworks & Libraries,Vue Best Practices,community,https://012.vuejs.org/guide/best-practices.html,"best, best practices, frameworks, libraries, practices, tips, vue, vuejs","Tips & Best Practices (Vue 0.12)

> Source: https://012.vuejs.org/guide/best-practices.html

Tips & Best Practices

Data Initialization

Vue’s data observation model favors deterministic data models. It is recommended to initialize all the data properties that needs to be reactive upfront in the `data` option. For example, given the following template:

|  |  |
| --- | --- |
| ``` 1 2 3 4 ``` | ```    {{message}}     ``` |

It’s recommended to initialize your data like this instead of an empty..."
f4f6e1523a43,Design Patterns in Ruby,Ruby,backend,Web Backend,Ruby Best Practices,standard,https://refactoring.guru/design-patterns/ruby,"backend, best, design, design patterns, in, patterns, practices, rails, rb, refactoring, ror, ruby, web","Design Patterns in Ruby

> Source: https://refactoring.guru/design-patterns/ruby

Design Patterns in Ruby

The Catalog of **Ruby** Examples

Creational Patterns

Abstract Factory

Lets you produce families of related objects without specifying their concrete classes.

Main article

Usage in Ruby

Code example

Builder

Lets you construct complex objects step by step. The pattern allows you to produce different types and representations of an object using the same construction code.

Main..."
ca77920e3d7f,ETL Best Practices with Airflow,AI/ML Engineering Best Practices,general,AI/ML Engineering Best Practices,,open-source,https://github.com/gtoonstra/etl-with-airflow,"ai, airflow, best, best practices, engineering, etl, ml, practices, rest, with","ETL Best Practices with Airflow

> Source: https://github.com/gtoonstra/etl-with-airflow

*** Welcome to the ETL Best practices with airflow repository.

This is the source code for all the documentation, which is hosted at:

https://gtoonstra.github.io/etl-with-airflow/

** Disclaimer

This is not the official documentation site for
Apache airflow. This site is not affiliated, monitored or controlled by
the official Apache Airflow development effort. If you are looking for
the official..."
64ceae4be46f,Frontend Guidelines,HTML,frontend,Core Technologies,HTML Best Practices,open-source,https://github.com/bendc/frontend-guidelines,"best, core, frontend, guidelines, html, practices, technologies","Frontend Guidelines

> Source: https://github.com/bendc/frontend-guidelines

Frontend Guidelines

HTML

Semantics

HTML5 provides us with lots of semantic elements aimed to describe precisely the content. Make sure you benefit from its rich vocabulary.

```html

  
    
      Blog post
      Published: 21st Feb, 2015
    
    …
  

  
    
      Blog post
      Published: 21st Feb, 2015
    
    …
  

```

Make sure you understand the semantics of the elements you're using. It's worse to use a..."
67624599aae6,11 MongoDB Security Features & Best Practices,NoSQL & Big Data,general,NoSQL & Big Data,NoSQL Best Practices,community,https://satoricyber.com/mongodb-security/11-mongodb-security-features-and-best-practices/,"authentication, authorization, best, best practices, big, data, database, features, mongodb, monitoring, nosql, practices, security, sql","11 MongoDB Security Features & Best Practices

> Source: https://satoricyber.com/mongodb-security/11-mongodb-security-features-and-best-practices/

Skip to content

11 MongoDB Security Features and Best Practices

Home | Learning Center | MongoDB Security |

11 MongoDB Security Features and Best Practices

11 MongoDB Security Features and Best Practices

What is MongoDB Security?

MongoDB is an open source NoSQL database system that stores and manages document-oriented data. You can use MongoDB..."
a27bc6e1372b,Kotlin Style Guide (Ray Wenderlich),Kotlin,backend,Enterprise & JVM Languages,Kotlin Best Practices,open-source,https://github.com/raywenderlich/kotlin-style-guide,"best, enterprise, guide, jvm, kotlin, languages, practices, ray, style, style guide, wenderlich","Kotlin Style Guide (Ray Wenderlich)

> Source: https://github.com/raywenderlich/kotlin-style-guide

The Official Kodeco Kotlin Style Guide

This style guide is different from others you may see, because the focus is centered on readability for print and the web. We created this style guide to keep the code in our tutorials consistent.

Our overarching goals are __conciseness__, __readability__ and __simplicity__.

You should also check out our other style guides:

* Swift
* Objective-C
*..."
09c61568d4dc,Awesome Lists,Get Involved,general,Get Involved,Contributors,open-source,https://github.com/sindresorhus/awesome,"awesome, backend, cloud, contributors, get, involved, lists","Awesome Lists

> Source: https://github.com/sindresorhus/awesome

	
	
	
	
	
	
		Check out my macOS app
		
		
			Supercharge
			
			Elevate your Mac experience
		
	
	
	
	
	
	
	
		
			My open source work is supported by the community
		
	
	
		Special thanks to:
		
		
		
		
			
				
			
			Effortless backends with infrastructure from code
			
				An open-source framework that supports any programming language, cloud provider, or deployment automation tool.
			
		
		
		
		
		
			Wispr..."
751dfee5fcb7,10 Good Practices for Large Vue.js Projects,Vue.js,frontend,Frameworks & Libraries,Vue Best Practices,community,https://www.telerik.com/blogs/10-good-practices-building-maintaining-large-vuejs-projects,"best, cloud, for, frameworks, good, large, libraries, practices, projects, vue, vue.js, vuejs","10 Good Practices for Large Vue.js Projects

> Source: https://www.telerik.com/blogs/10-good-practices-building-maintaining-large-vuejs-projects

[](/blogs)

10 Good Practices for Building and Maintaining Large Vue.js Projects

by Nada Rifki

Last Updated: March 17, 2022

Published: October 22, 2019
9 min read

Web, Vue 

0 Comments

Summarize with AI:

ChatGPT
Perplexity
Claude
Grok

Here are the top best practices I've developed while working on Vue projects with a large code base. These tips..."
5a1738531773,9 of the Best AI Tools for Software Developers in 2024,AI Tools for Developers,general,AI Tools for Developers,,community,https://www.stepsize.com/blog/best-ai-tools-for-software-developers,"ai, best, developers, for, in, of, security, software, the, tools","9 of the Best AI Tools for Software Developers in 2024

> Source: https://www.stepsize.com/blog/best-ai-tools-for-software-developers

Products

.svg)

Use Cases

.svg)

PricingSecurity

Resources

.svg)

Try ClickUp

Products

.svg)

PricingSecurity

Resources

.svg)

Try ClickUp

9 of the Best AI Tools for Software Developers in 2025

Ruth Dillon-Mansfield

11

May

2025

|

4 min read

We've picked out 9 best-in-class AI tools and software for software developers and software engineers. 1...."
ec391c8aaa78,Best Practices for Writing Ruby,Ruby,backend,Web Backend,Ruby Best Practices,community,https://reintech.io/blog/best-practices-for-writing-ruby,"backend, best, best practices, for, practices, rails, rb, ror, ruby, style guide, web, writing","Best Practices for Writing Ruby

> Source: https://reintech.io/blog/best-practices-for-writing-ruby

All
Recruiting
Engineering
Career
Managing
Soft Skills
Success stories

Hire JavaScript Developers
|
Hire Expert Java Developers for Your Remote Team
|
Hire Python Developers for Seamless Remote Tech Team Building

May 19, 2023

·
Updated:
January 09, 2026

·
8 min read

·
views 4364

·
Arthur C. Codex

EngineeringRubyRuby On Rails

Best Practices for Writing Ruby

Ruby's elegance stems from its..."
1abca857a4cb,Google HTML Style Guide,HTML,frontend,Core Technologies,HTML Best Practices,industry-leader,https://google.github.io/styleguide/htmlcssguide.html#HTML,"api, best, core, google, guide, html, practices, style, style guide, technologies","Google HTML Style Guide

> Source: https://google.github.io/styleguide/htmlcssguide.html#HTML

Google HTML/CSS Style Guide

Background

This document defines formatting and style rules for HTML and CSS. It aims at
improving collaboration, code quality, and enabling supporting infrastructure.
It applies to raw, working files that use HTML and CSS, including Sass and GSS
files. Tools are free to obfuscate, minify, and compile as long as the general
code quality is maintained.

General

General..."
610392b229a8,Performance Best Practices,Flutter Best Practices,general,Flutter Best Practices,,community,https://flutter.dev/docs/perf/rendering/best-practices,"api, best, best practices, database, flutter, performance, practices","Performance Best Practices

> Source: https://flutter.dev/docs/perf/rendering/best-practices

Watch on YouTube in a new tab: ""Flutter performance tips | Flutter in Focus""

What is performance? Why is performance important? How do I improve performance?

Our goal is to answer those three questions (mainly the third one), and
anything related to them. This document should serve as the single entry
point or the root node of a tree of resources that addresses any questions
that you have about..."
6253c00db922,Scala Best Practices,Scala,backend,Enterprise & JVM Languages,Scala Best Practices,open-source,https://github.com/alexandru/scala-best-practices,"best, best practices, enterprise, jvm, languages, practices, scala","Scala Best Practices

> Source: https://github.com/alexandru/scala-best-practices

Scala Best Practices

[](https://gitter.im/alexandru/scala-best-practices?utm_source=badge&utm_medium=badge&utm_campaign=pr-badge&utm_content=badge)

A collection of best practices, friendly to people that want to
contribute.

- Version: `1.2`
- Updated at: `2016-06-08`

Table of Contents

- 0. Preface
  - 0.1 MUST NOT follow advice blindly

- 1. Hygienic Rules
  - 1.1. SHOULD enforce a reasonable line length
  -..."
